userid,mtime,rating_star,comment,sentiment
201277050,05/05/2021 11:15,3,Cgvvhgghgbkonn đi dghuuioo. Bbb bb. Bbn,Trng
196951540,03/07/2021 10:05,5,Chghvbbvvggbhbvgbhgcgdcvbhvtvchvgbgcbgcbhnvg,Tích
230623176,17/06/2021 15:38,4,móng đẹp giống hình nhưng vì giao lâu qá nên sao hicc,Trng
429196186,21/05/2021 17:28,5,Chất lượng sản phẩm tương đối ổn định ship nhanh và shipper thân thiện,Tích
407042698,03/05/2021 23:12,5,"siuu siuu siuu xinh luôn nha. Mặc dù chờ hơi lâu, nma móng xịn xò lắm nha.",Tích
393654169,02/05/2021 12:08,5,Đã mua ở shop lần thứ M rồi ngày càng giảm giá rât thích oaaminhdaàaa,Tích
417658749,21/05/2021 10:57,5,Móng xinh xỉu giá ok nhưng giao hơi lâu vì ở nước ngoài nhưng ncl đẹp,Tích
384010635,07/05/2021 14:51,5,Xinh đẹp tiệt ời. ship hơi lâu nma chất lượng cao hơn á tiền hihi,Tích
393556064,22/06/2021 12:31,5,"Lần đầu mua móng trên đây nhưng thấy cũng ổn, mọi đều okila chỉ là ship hơi lâu một tí, móng đẹp",Tích
424091715,07/05/2021 13:06,5,"Tuyệt với. Với giá rẻ. Yêu, rất đẹp. Dễ dùng lắm. Ncl đẹp nên mua. Rate thì",Tích
398989637,25/05/2021 20:14,5,Móng xinh lắm nhoa.,Tích
308665890,18/06/2021 20:49,5,Acbhddhsnbdhdndbdhdndndkmdnssndndkdndnssknddnd,Tích
407792321,27/05/2021 10:31,5,"Sản phẩm tốt, giá thành rẻ, tốt hơn so với tưởng tượng giao hơn nhanh so với ship toàn quốc.",Tích
223028653,04/05/2021 17:53,5,Hàng xịn xò con bò luôn. Shop giao đúng hàng shipper nhiệt tình.,Tích
416343724,05/05/2021 18:42,5,Hàng đẹp ok. Áhvrhssvsbsshsvssbsbsgssnhoobb,Tích
364484676,24/05/2021 16:50,5,Chất lượng sản phẩm ok lắm nha mn mỗi tội ship hàng hơi lâu.,Tích
354446099,03/06/2021 13:03,5,Móng đẹp dán lên tay okela nhà đáng đồng tiền bát gạo ghê hihihi,Tích
292817857,15/06/2021 20:20,5,Giao hàng hơi lâu nhưng đc cái móng xinh. Mà móng tay hơi lớn nên gắn đc có vài móng à huhu,Tích
172970587,01/07/2021 23:52,5,Sntngntnranyrnsgegetmgrhtihrgeegtideythgritsgrubrundgtsgrurtdhturhrhsgruscrtqrtsgyrbdh,Tích
356018096,13/05/2021 11:34,5,Cbsgnnb ckxsknvxb xvklk bvhmnvgdsv bị hvbbvgbhhcdbnn,Tích
381312540,27/06/2021 10:14,5,Chỉ từ thôi đáng mua lắm nha. Ủng hộ lầm tới nè. M.n cũng nên mua thử xem,Tích
219297028,20/05/2021 17:26,5,Okkd.,Tích
414408162,17/06/2021 11:55,5,Sảm phẩm tốt lắm mn. Ìtuetisgvnvmncnxhdhsbcxvndhmryec,Tích
195529280,17/05/2021 12:50,5,Giao nhanh trc dự kiến hàng đủ nhg đóng gói hơi sơ sài lm cho mấy hộp móng bị móp méo tùm lum,Tích
344984426,25/05/2021 12:02,5,"Đúng, đủ hàng, móng xinh, đẹp, tuỷet vời, giao hàng nhanh nữa, siêu ưng",Tích
56697863,16/05/2021 17:29,5,",ghhbvvbbhhbbhh",Tích
376420193,11/05/2021 18:05,5,móng rẻ xinh giao hàng hơi lâu ạ,Tích
430364465,03/06/2021 18:51,5,hàng quốc tế. nên giao lâu. đúng mẫu. cực đẹp. nên mua. tuyệt vời ok n,Tích
420053514,14/05/2021 19:36,5,"xinh lắm nhaa mngg, đầy đủ dụng cụ, quá là ưng luôn íii. giao hơi lâu xíu do shop nước ngoài",Tích
370752135,09/05/2021 17:52,5,Rất là dễ th lun nha dhghtđghhggdghkđlhăỵhdrv,Tích
441177914,27/06/2021 16:57,5,Mua nhiều của shop rồi. Lần nào cũng ưng. Sẽ ủng hộ tiếp nha.,Tích
420714129,03/06/2021 16:37,5,Hàng chất lượng sản phẩm tốt. Ko bị làm sao cả. Hàng phải nói là ok trên hết nhé các bạn.,Tích
105563236,10/06/2021 18:17,5,xinhh đẹpp tuyệtt vờii,Tích
316863743,25/06/2021 00:11,5,Tyymnxn,Tích
299463483,28/06/2021 12:43,5,eindiddidbduiooksbbdirbruehehdbddhhdhbeb,Tích
407968441,24/05/2021 10:39,5,"móng đẹp, vừa vặn, giá cả hợp lý, shop tư vấn nhiệt tình, giao hàng sớm hơn dự tính, nhanh",Tích
396754802,14/06/2021 10:59,5,"Chất lương sản phẩm tốt, shop phục vụ rất tốt, đóng gói sản phẩm rất đẹp vs chắn chắn",Tích
335869744,01/06/2021 15:53,5,"Đẹp hơn mình mong đợi luôn í, giao đúng ngày hẹn, chắc ủng hộ dài dài thôi",Tích
325471920,21/05/2021 12:20,5,là hàng quốc tế nên giao hơi lâu nma bù lại chất lượng sp rất okelaa,Tích
276633951,26/05/2021 20:42,5,"Ok lắm, đáng tiền nha, xloi vì ảnh và video chỉ mang tính chất nhận xu",Tích
421957567,28/04/2021 09:15,5,Giao hàng nhanh chất lượng somn đẹp. Lần sau mua ủng hộ tiếp,Tích
428519133,07/06/2021 12:24,5,Chất lượng đóng gói và giao hàng thật tuyệt vời và đúng thời hạn.,Tích
225491709,22/06/2021 16:23,5,"OOkkllbdeklmbsooknsbsdcockcmc cbsis chất lượng, mua bộ vẫn được tặng dũa",Tích
472378167,30/06/2021 09:00,5,kk hangđẹp giao hơi lâu nhưng chất ok. sẽ ủng hộ tiến hdidnskk,Tích
425139236,07/06/2021 16:30,5,"Hàng xinh hơn trong ảnh luôn ý. Đáng tiền, m.n nên mua",Tích
391028498,17/05/2021 13:15,5,Yyycycyddyydycuhhuuggu ugguugugugvuu ggu Uggu,Tích
389702739,30/05/2021 10:22,5,"Keo gắn chặt lắm nha, rửa bát đụng tới nước mà k saoo. Lần sau sẽ ủng hộ tiếp",Tích
446564682,01/07/2021 15:35,5,Đepkk,Tích
399604184,05/05/2021 12:43,5,Olkookokokiydyosoteoyeitsogoydiseodpupuupuyoxyeoeoeeưeeưrdyocvdtsitdoydotdoysitstooưsupeoayoditaitditeyosurslhdluditd,Tích
396608355,26/06/2021 11:36,5,"Shop rất thân thiện tư vấn khá nhiệt tình, chất lượng hàng tốt nhưng ship hàng siêu lâu",Tích
244089770,07/07/2021 17:06,1,"Đặt bộ khác nhau, mà ship cho bộ y chang nhau còn khác hình nữa",Tiêu
128028605,14/05/2021 18:16,5,Nói chung là đẹpp,Tích
199000787,27/04/2021 21:10,5,Hhlkhigigiigiggkgkgksgsiitsdggxkkggk có thể làm được điều đó không phải là người có thể làm được điều đó không phải là người có thể làm được điều đó,Tích
344571080,20/04/2021 17:43,5,Mình thấy thì shop bán rẻ nhưng không chất lượng lắm bộ vừa bò sữa vừa ngựa vần không đẹp còn bị hư còn lại thì ok,Tích
346072880,02/05/2021 12:24,5,Hình ảh k lien quan mag tính chất nhận xu. Nhưg hàg đẹp sịn lắm nha. Sẽ ủng hộ dài,Tích
308754985,06/06/2021 20:55,5,sản phẩm ưng khuyên mn nên mua mẫu ngắn dễ sử dụng và làm việc hơn,Tích
72731576,24/04/2021 14:06,5,"Hàng xịn lắm nha, móng chắc keo dám cũng chắc, mọi người nên mua nha",Tích
429031632,27/05/2021 10:58,4,Hàng cũng tạm ổn lên rom không được đẹp cho lắm với giá này thì cũng k đòi hỏi nhiều,Trng
54353650,22/04/2021 16:45,5,BÁO HÀN ĐƯA TIN LISA SẼ DEBUT SOLO VÀO THÁNG NÀY. YG ĐÁP CÔ ẤY ĐANG LÀM VIỆC RẤT CHĂM CHỈ CHO ALBUM NÀY. BLACKPINK LISA,Tích
399833793,29/05/2021 11:40,5,Ở ngoài xinh lắm luôn nha. Đánh giá mang tính nhận xu,Tích
327559899,28/05/2021 10:38,5,đẹp tốt rẻ aa,Tích
224068978,07/06/2021 00:04,5,"đẹp hơn mình nghĩ ụtdtxotxyxtqqôtuhihpicybuydsrtot oyvpyyôqaugitx,hycuvpvvupy",Tích
237839488,25/05/2021 16:55,5,"Siêu xịn ăn kk, rất chất lượng, nên mua, k dễ bongg",Tích
160258213,25/06/2021 11:49,5,móng đẹp có cả dũa móng xinh lắm nha nên mua nha mng seehshxggxgxgbxvd,Tích
222974566,26/06/2021 19:25,5,Móng tay của shop đẹp lắm ý. Được anh shipper nhiệt tìnhh,Tích
167776137,26/04/2021 17:14,5,Cute phô mai que luon,Tích
310470022,28/04/2021 14:05,5,"Đẹp và xứng giá tiền. Đồ đi kèm đầy đủ, khuyên các bạn mua keo thạch cho đỡ hại móng",Tích
258385842,25/04/2021 15:14,5,Sản phẩm đẹp hình ảnh chỉ nhận xu thích nhất là mẫu này nhìn ưng lắm,Tích
357360743,17/05/2021 18:44,5,"Móng khá xịn nha, nên mua",Tích
400868985,29/04/2021 09:37,5,Giá oki sản phẩm được giá không cao nhưng giao hơi lâu một chút nên mua.,Tích
416446756,24/06/2021 20:39,5,Móng siêu đẹp ngoài xinh hơn nhiều luon á giá siêu rẻ nhưng giao lâu quá trời,Tích
457600893,23/06/2021 11:04,5,Chất lượng tốt lắm nha mọi người vì lười chụp ảnh quá nên mình lấy ảnh ki hihi,Tích
335833910,02/06/2021 19:28,5,"móng chinh lắm ah, Hàng vừa rẻ vừa uy tín, chúc shop buôn may bán đắt hàng ah",Tích
50764630,19/06/2021 14:47,5,"Xinh đáng yêu, tặng kèm giũa móng cute. Lần sau sẽ mua nữa. Rẻ mà xinh. Nước hoa chính hãng ib",Tích
32586127,23/04/2021 08:00,5,"Chất lượng sản phẩm tuyệt vời, đóng gói sản phẩm chắc chắn. Hình ảnh và video mang tính chất nhận xu",Tích
429640595,25/05/2021 12:07,5,Deppoppo. Không phải nói thế thì. kppookpposkskka,Tích
398947088,22/05/2021 12:07,5,Ảnh chỉ mag tính chất lấy xu còn móng thì hơi mỏng nhất nhưng cũng tạm đcc,Tích
333521690,16/06/2021 14:11,5,"Sản phẩm đẹp, mẫu dễ thương, chất lượng oke klkkmlnaknh",Tích
90983351,15/05/2021 22:23,5,"Xinh. Quy khach duoc cong them. diem Viettel boi giao dich Tang diem thoi gian su dung vao ngay. Thoi han su dung diem den. Hay truy cap httpsmyvt.page.linkvtplus tren My Viettel hoac de doi diem sang Data, SMS, Phut goi cung nhieu uu dai gia tri khac. Chi tiet",Tích
338316848,02/06/2021 14:40,5,"Sp ok,hàng quốc tế nên phải đợi. Video và hình ảnh mang tính chất lấy xu",Tích
17231551,05/05/2021 15:07,5,". ngón tay không ôm nổi muộn phiền Em đừng buồn, em xứng đáng chồng người iu.",Tích
114675384,02/05/2021 14:17,5,Sản phẩm rất đúng với hình ảnh. Ship giao trước ngày rất ưng ý hàng của shop,Tích
372065221,12/05/2021 18:26,5,Chấtt lượngg sảnn phẩmm tuyệtt vờii. Đóngg góii cẩnn thậnn. Rấtt đángg tiềnn,Tích
390982467,28/05/2021 08:50,5,Móng đẹp.giao quá lâu.đóng gói chắc chắn.,Tích
470677697,07/07/2021 16:18,5,Ns dữnnx éuin dự und x shssn x dụna dbdond cbkd s kxbd se dx,Tích
444330855,21/06/2021 10:35,5,sản phẩm rất đẹp nhưng lười chụp sản phẩm. mục đích để kiếm xu thôi,Tích
107632501,12/05/2021 12:40,5,"móng tay đẹp lắm ạ, giao rất nhanh, quá uy tính luônn. móng tay quá xinhh",Tích
443529593,28/05/2021 15:42,5,Móng của shop bán khá xinh nha. Giao đúng mẫu. Do hàng quốc tế nên giao hơi lâu,Tích
139781079,06/06/2021 18:36,5,Nên mua nha mn,Tích
79889423,15/05/2021 11:30,5,"Sp y ảnh nha mng,đẹp nhưng mỗi tội mẫu này mình thấy rom hơi bé",Tích
384643269,24/06/2021 16:43,5,Đóng gói sản phẩm gọn gàng. Chưa mở nhưng nghỉ là sẽ ok,Tích
271590104,04/07/2021 12:25,5,"Sản phẩm rất tốt, rất đáng tiền. Vận chuyển nhanh. Anh giao hàng vui tính cực",Tích
351689755,29/04/2021 20:56,5,Ha chưa nhận được hàng chờ mãi shiper chx gọi lấy hàng ha,Tích
423355824,07/06/2021 10:23,5,Sản phẩm i hình hợp với giá tiền nói chung là nên muaa,Tích
454544273,05/07/2021 14:43,5,Móng tay đẹp lắm mn ơi. Hsskskdsbdbdkksksankaakababsbsmsmaavbsnsdnbndmd,Tích
218773918,25/06/2021 23:25,5,"Chất lượng tuyệt vời, so với giá là quá rẻ, giao hàng nhanh.",Tích
407968441,25/05/2021 14:03,5,"hàng đẹp, giao nhanh móng đẹp, chủ shop thân thiện, lần thứ n mua ở shop rồi",Tích
336728532,27/05/2021 01:28,5,Móng đẹp và xinh lắm nha mn. orm móng đẹp. Rất tiện và dễ sử dụng. Cho ạ,Tích
59243535,14/06/2021 11:22,5,Không hiểu sao hộp nó nát vậy luôn á. Méo mó hết luôn. Cơ mà xinh lắm nha. Chịu à. Mình đã xếp móng nào ra móng đó hết rồi. Lúc cần chỉ ra gắn vào thôi. Tiện ơi là tiện. Nên có vài bộ khi cần ngen.,Tích
459514691,26/06/2021 11:02,5,"Sản phẩm như hình, giao nhanh mặc, sẽ ủng hộ shop lần sau",Tích
426194750,04/05/2021 11:42,5,Nendndnnx dbc d dbcbdbcbc dcbdbebcknsmx shxsnsnbbn,Tích
250713826,22/04/2021 17:44,5,Móng siêu đẹp luôn mn ơi giao hàng hơi lâu một chút nhưng đủ hàng nha lại còn rẻ nữa chất lượng cực kì,Tích
42342657,04/05/2021 10:38,5,Ndndnndnxncxnxnxncncbdnchccbcbcncncncncncbcnncncbcbd dbd dhd n,Tích
377147719,07/05/2021 12:44,5,Nhận được hàng mà thấy đẹp quá trời nhưng sợ hơi to với móng thật của mình,Tích
433813052,10/05/2021 17:37,5,Đẹp nhưng mà có vài móng bị lỗi hay sao mà nó cực kì to vừa bằng ngón chân,Tích
417516044,20/05/2021 08:39,5,Không có ảnh nhưng mà bộ nail là đỉnh cao luôn. Siêu cute mà k sến đâu nhá,Tích
235444469,24/05/2021 14:06,5,Móng rất xinh và đẹp lắm dân lên nhìn xinh cực luôn nói chung là quá tuyệt,Tích
123526975,11/05/2021 20:05,5,nails siu xinh mà có cái là giao hàng hơi lâu,Tích
114048732,21/05/2021 13:30,5,Xinh điẹp tuyệt vờii. Sẽ ủng hộ lần sauu,Tích
365676511,08/06/2021 17:06,5,Sản phẩm ok sài khá là okk,Tích
284846300,29/04/2021 17:50,5,Hàng đẹp ạ nhass uyy tín a,Tích
380053626,12/05/2021 16:20,5,Móng này siêu xinh luôn,Tích
431783517,25/05/2021 11:24,5,"hàng xinh, y hình nhưng mà hơi to",Tích
459510936,02/07/2021 10:40,4,Hơi thất vọng chút về móng mờ hơn trong hình không giống trong hình cho lắm,Trng
239224866,14/05/2021 19:24,5,Sản Phẩm khá là okay. Giao hàng cũng nhanh số với các shop khác.,Tích
341122110,14/05/2021 21:28,5,Hộp đẹp ship hàng nhanb. Sẽ ủng hộ thêm lần nữa nhaa bdbdbđnb,Tích
325066939,21/05/2021 03:02,5,"ASDGEBOODNCNKAOPQNNC, hàng tốt, đủ hàng nsmmekkelskk",Tích
436465524,24/06/2021 20:24,5,"Đẹp, giao lâu, đóng goi đẹp,íkdkxkdkdxmndkccnkdkcmdkckckckdkd",Tích
209984079,22/05/2021 19:30,5,"Đúng mẫu móng xinh,đẹp,đóng gói chắc chắn,nói chung là rất ưng luôn",Tích
432576753,31/05/2021 23:40,5,Vrksgxsusbc avnskd. Hình ảnh vs đánh giá chỉ mang tính chất nhận xu,Tích
416915701,24/06/2021 15:27,5,"Móng siêu đẹpp, rất đáng tiền, lần sau sẽ ủng hộ shopp tiếp.",Tích
51784082,22/04/2021 11:54,5,Hàng đẹp ưng. Bấhldkddskkslskskskskkskskskskksksmsmsmsmmsmsmdmdmdmdmđmdmdmsmdmmdmdmdmdmdmmdmdmdmdmdmdmđndndndnndndndndndndnngndsskskskssudhhdhdhdaassddkdkkdkdkdk,Tích
44938638,06/05/2021 14:09,5,Đáng mua. Hàng quốc tế nên giao hơi lâu thôi ạ. Còn lại ok. Tặng dũa móng tay,Tích
117604380,28/06/2021 21:18,5,Ghgtrvrvrvebrnvtnmtntmhybbrveeccececrbybybttvrvrvrrvrvrcbttb,Tích
417566797,29/04/2021 22:16,5,Móng giả cứ giả giả thế nào ík trông không như trong ảnh mọi người ơi,Tích
426568399,04/06/2021 13:03,5,Sản phẩm xinh lắm nha hình ảnh và video chỉ mang tính chất nhận su ok,Tích
351383031,14/05/2021 10:12,5,"Sản phẩm quá chất lượng siêu ưng,m.n nên mua nhé. Ship hơi lâu xíu nhưng mà hàng nc ngoài nên tạm đc",Tích
357034094,01/06/2021 09:22,5,Móng ở ngoài xinh xĩu.k nỡ sài lun í,Tích
132632740,23/04/2021 20:54,5,"orm móng ngắn khá to, móng dài thì đẹp. Móng tay mình nhỏ nên ngồi dũa khá lâu ms vừa. Gói hàng cẩn thận",Tích
200962903,22/05/2021 11:55,5,Móng siu đẹp và như hình mà chất cx rất thik mk khá ưng sản phẩm này,Tích
323986977,29/06/2021 10:30,5,"Sản phẩm rất đẹp, màu hơi tối so với ảnh xíu",Tích
190929526,23/04/2021 20:02,5,Đẹp lắm ạ. Nhưng giao hàng hơi lâu. Phải nhắn tin với shop thì sản phẩm mới sang chỗ đang giao Hình ảnh video không liên quan,Tích
207063898,22/04/2021 18:49,5,Móng xinh cực luôn nha.shop giao đủ hàng.ở nước ngoài nên giao hơi lâu xíu.nhưng mà móng quá đẹp luônn,Tích
256780235,29/05/2021 07:36,4,Hàng đẹp ok. Tuy nhiên thời gian giao hàng khá lâu,Trng
220253784,07/05/2021 15:35,5,Sản phẩm đẹp shop giao nhanh đóng gói cẩn thận xin cảm ơn rất nhiều,Tích
417566797,17/05/2021 22:05,5,Móng xinh moiix tội hơi to ý ngón cái thì khong bao giod ka vyda,Tích
334603591,15/06/2021 17:59,5,"Sản phẩm y như hình, giao hàng đầy đủ, giá rẻ nên móng hơi mỏng.",Tích
364125214,05/07/2021 10:56,5,Hàng đẹp lắm nhé mọi người mỗi cái giao hàng hơi lâu xíuu thoii,Tích
372604907,02/07/2021 16:29,5,Móng rất chất lượng nha mn. Shop còn tặng cho mình cái dũa móng nữa,Tích
460736759,24/06/2021 23:40,5,"Móng khá đẹp giống ảnh, mng nên mua nhaa",Tích
170546699,04/06/2021 11:03,5,Đợi hơi lâu nhưng hàng về rất ưng,Tích
159396476,06/06/2021 15:10,5,Giao hàng nhanh chất kem dễ tán dễ thấm không đổ dầu mmnbbgg,Tích
391531796,14/06/2021 12:17,5,"Nail xinh, xiu đẹp ủng hộ shop dài dài",Tích
402855519,26/06/2021 09:41,5,Đẹp lắm luôn Á. Nhìn mà mê. Rất phù hợp với giá,Tích
436418379,15/06/2021 23:51,5,Móng nhìn giã trân sdbdbhdbdbddxxdhdhdhdhhdbdbdbdbdbdee,Tích
240613465,16/06/2021 08:40,5,"Hàng cũng đẹp, xịn, có điều móng không vừa tay phải dũa lại mới đc",Tích
374416310,24/06/2021 18:11,5,khá là chắc chắn và ưng lắm lun í.Lần sau sẽ quay lại.,Tích
379478816,26/06/2021 02:23,5,Okk kkllkkllkhh,Tích
303025119,24/06/2021 16:20,5,"Sản phẩm giao hơi lâu nhưng bù lại móng rất đẹp, phù hợp với số tiềnn nói chung rất ưng luônn",Tích
323898812,25/06/2021 18:57,5,ehebgdgyhhbvhxiirheedsdcvgghhvvcyu,Tích
423667729,02/05/2021 15:33,5,"giao cũm nhanh, móng xinhh lắm lun í,máy nhỏ mà okk, mê lắm",Tích
340036250,07/05/2021 19:04,5,mình chưa dùng nma chất đẹp mịn. mẫu móng cực yêu luôn nhé,Tích
401658373,08/05/2021 08:38,5,Xinh lắm ạ siu siu xinh luôn nha nên mua đó giao hàng nhanh nữa ạ,Tích
381207670,12/05/2021 18:23,5,Cũng đc hợp ới á tìnhdeooakcnnbdgsgsskkskamk,Tích
241035467,19/05/2021 19:39,5,Xinh giống hình. Giá rẻ chất lượng cao. Có kèm cả keo và dũa móng,Tích
406707954,30/05/2021 19:13,5,đẹp cực nha shop phục vụ rất tốt đáng tiền.,Tích
284616071,15/06/2021 16:39,5,"Sản phẩm gói hàng tốt, giao hàng nhanh nè. Xinh lắm nha mọi người",Tích
460460524,22/06/2021 23:58,5,NOANEịaabbshqisbxbsbhahshbxbahahbxbsbbshshxhhsuhhxhxuhabxb,Tích
286238946,26/06/2021 07:07,5,Đẹp tuyệt gói chắc chắn chất lượng sản phẩm tuyệt vời,Tích
110352968,28/06/2021 14:40,5,Okee nha hàng hơi bị đẹp luôn ý,Tích
30483115,16/04/2021 12:43,5,Sản phẩm đẹp. tuyệt vời. shop phục vụ rất tốt. đợt này có nhìu mẫu mới rất rất là ưng ý. Ko thích loại R cho lắm nhìn hơi giả các mẫu còn lại ok. đẹp. đã mua lần ở shop,Tích
231120137,11/05/2021 11:18,5,Đẹp. Sẽ ủng hộ shop. Nên mua nhé mn.,Tích
152235391,25/05/2021 20:05,5,"nail đẹp, đóng gói hàng cẩn thận, còn được tặng kèm dũa nữa hihi",Tích
297177175,25/05/2021 22:21,5,Móng đẹp mà giá lại rẻ. Sẽ ủng hộ ahop dàii,Tích
236806390,09/06/2021 19:12,5,"Shop giao hàng đầy đủ, sản phẩm đẹp siu xinh.đóng gói chắc chắn",Tích
290079054,25/06/2021 20:01,5,Móng hoa tiết con pòoo siêu cutee ơ lại cutee giống tui hihi,Tích
471266874,29/06/2021 16:09,5,Móng đẹp đeo vào rất là vừa tay. Không bị trầy xước đóng gói ổn.,Tích
285320059,08/07/2021 12:56,5,"nails siêu xinh luôn, có rất nhiều kích cỡ để lựa chọn nha",Tích
47021329,20/04/2021 23:59,5,Móng đẹp hôp hơi móp méo nhưng không sao ạ vẫn dùng được giá siêu yêuu,Tích
408313822,06/05/2021 18:12,5,"Hàng đẹp chất lượng tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn phục vụ rất tốt, rất đáng tiền shippe còn vui tính nx á",Tích
347541731,27/05/2021 22:52,5,Ưng cái bộ này nhất luôn á đẹp màu y như ảnh luôn có móng bị lem nha nhưng không sao mình là người dễ tính,Tích
321809220,29/04/2021 07:33,5,Chất lượng lên đẹp hơn ảnh nhé,Tích
168277205,03/06/2021 13:38,5,Móng ko giống trong hình cho lắm nhưng cx rất xinh,Tích
298659135,10/06/2021 12:10,5,Đóng gói hàng kĩ hàng đẹp keo cũng nhiều shipper thì thân thiện,Tích
445601773,19/06/2021 09:04,5,Sản phẩm ok sẽ ủng hộ thêm shop.h.a mang tính chất lấy xu.,Tích
373047392,04/06/2021 17:23,5,"Hàng oke, phu hơp vơi gia tiên va nhin không gia trân",Tích
181390529,06/06/2021 16:06,5,Đẹp nmaa mình lưi chụp nha mụi ngừi nên mua nên mua nhaa,Tích
459725494,01/07/2021 11:35,5,"Đẹp, rẻ, uy tínn",Tích
282623406,13/05/2021 19:16,4,Móng xinh vc rẻ lắm luôn mà ship lâu,Trng
347107441,14/05/2021 07:52,4,Hàng tốt nma có một hộp bị gì á và các bạn nên mua nhaa rất ổn đó nka,Trng
355015984,10/06/2021 14:06,5,"Tốt, hình ảnh mang tính chất nhận xu",Tích
424950020,31/05/2021 08:56,5,Móng tay siêuu xinhh shopp giao hàng về đúng ngày nèee,Tích
127295236,28/05/2021 15:37,5,ccggvvbvccggvvgghhghhvv,Tích
283018336,19/05/2021 20:17,5,Hơi ngắn hh. Hdndinndsndidnddn,Tích
273721640,19/05/2021 18:48,5,"Móng xinh đẹp,nói chung là rất ưng với cả rất mee",Tích
181585768,04/06/2021 20:43,5,Chất lượng sản phẩm tuyệt vờii shop phục vụ rất tốtt,Tích
346585207,28/05/2021 12:07,5,Siêu ưng nha màu đẹp vl mn có thể xem móng tay em ạ,Tích
387890119,09/05/2021 20:49,5,Đẹp lemsmm. Hàng quốc tế nên giao chậm xiusuu.,Tích
373058188,24/04/2021 19:14,5,"Xiu xinh lun í, do nước ngoài nên giao hơi lâu,",Tích
170884499,26/05/2021 22:30,5,Móng xinh lắm nha mọi người ưi. Bình thường mua một bộ là được người dùng nhưng mà loại này được một người vì những móng còn lại khá to ít móng vừa với tay bộ báo đốm nên mọi người phải dũa bớt đi. Mà shop này cũng lạ đặt hai bộ phải tặng cho cái dũa đây tặng cái,Tích
376932077,10/05/2021 19:02,5,Xuất sắc má oi mê lắm luon rr đóoo,Tích
110352968,04/07/2021 15:09,5,Mua cực cực thích luôn ý ctvtvtg,Tích
222185333,14/05/2021 11:08,5,móng xink đẹp đáng tiềnn,Tích
195529280,26/04/2021 22:40,5,Giao lâu vl lun hàng đủ rất okii,Tích
423053295,25/05/2021 09:17,5,Móng tay rất đẹp okoklaokla okokokokokokla oklaokoklaokla,Tích
442751538,01/06/2021 12:05,5,Đẹpp lắm luônn. Lcvllkdkxcxkxnskdxktgxkggmkxgxkn,Tích
420762670,08/06/2021 11:00,5,Mua lần rồi giao đủ hàng còn tặng kèm dũa nữa. Rất ưng ý,Tích
447501342,14/06/2021 11:07,5,Sợ tốt đẹp như hình blallalalallalalalallalallaallalalala,Tích
142131420,07/07/2021 10:10,5,Móng đẹp y như hình. Bsdocpabakcocnxmapa kdocnnaoancnsom,Tích
466884085,27/06/2021 13:14,5,Eêđdnchmngg. hdgclhvalhlaVmcvk gn. hdgndgx,Tích
350538293,29/04/2021 11:06,5,Đẹp lắm tặng cả duỗi nữa nhaaAaa,Tích
406191820,14/05/2021 21:26,5,okela lam nhaa. ksnsbbonbhinsbgsishbsbkana nnsns,Tích
90960990,22/06/2021 20:49,5,Đóng gói sản phẩm đẹp chắc chắn. Móng không được đẹp như trên ảnh. Shop còn tặng thêm cho mình cái giũa móng.,Tích
298992581,04/05/2021 15:03,5,móng siu xinhh lunn,Tích
445601773,05/07/2021 18:57,5,.đkđkeodidoeodidododocodididrrkido.ộhogogoo,Tích
444205148,06/07/2021 15:00,5,Đáng mua lắm nhà,Tích
354116469,19/06/2021 04:18,1,cg GDTX gghdggx tích ictu ues hihihihibbvhhvghb. BV Vidic Hugh,Tiêu
171509171,01/06/2021 18:05,5,Hhgghhkkhgssg âm ắt tỵgkkgdghkhgnnhgyygh,Tích
379401486,02/05/2021 17:15,5,"Móng rất đẹp và nhìn rất là thật,sản phẩm đáng mua",Tích
381224912,05/07/2021 23:09,5,Hàng đẹp nhcghnvcxxddsaaqqryhbvvcxAaa,Tích
394560882,21/06/2021 18:48,5,"Cũng ổn, rẻ, ship tuần mới về",Tích
356430575,23/06/2021 14:59,5,"Móng đẹp lắm ạ, giao hàng nhanh, cảm ơn shop nhiều",Tích
321426762,04/06/2021 10:41,5,Đóng gói cẩn thận hàng chất lượng đẹp đáng tiền,Tích
122994649,04/05/2021 11:13,5,Móng siuu xinhh lunn ạ,Tích
225732085,01/05/2021 20:21,5,Tr ơi móng đẹp mà xịn lắm m.n,Tích
303018163,19/04/2021 14:28,5,Hàng đẹp ạ. Gắn chắc. Rẻ. Nên mua,Tích
411389753,16/05/2021 19:44,5,đẹp mê á mn ơi tưởng k đẹp mà đẹp k tưởng vừa rẻ vừa đẹp xứng đáng mua nha mn,Tích
393950314,05/06/2021 10:15,5,"Hàng đẹp, giao nhanh",Tích
339983536,05/05/2021 23:04,5,tuyệt vời,Tích
349658236,26/05/2021 18:27,5,"Móng đẹp,mỗi tội giao hàng hơi lâu một tí",Tích
443605916,14/06/2021 13:32,5,Khá xinh n nhỏ quá so vs tay mình,Tích
155148004,23/05/2021 10:19,5,móng ok còn đc tặng kèm cái dũa móng nữa,Tích
